[Aug 9 04:57:46] 
[Aug 9 04:57:46] [PHP ERR][ISSUE] MSG:Creation of dynamic property DUPX_Bootstrap::$extractionTmpFolder is deprecated [CODE:8192|FILE:/home/users/2/boo.jp-ring-inc/web/ring/installer.php|LINE:99]
[Aug 9 04:57:46] ==DUPLICATOR INSTALLER BOOTSTRAP v1.5.4==
[Aug 9 04:57:47] Success: dup-installer/assets/js/tippy/tippy.css >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/original_files_[HASH]/.htaccess >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/original_files_[HASH]/entries_stored.json >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/original_files_[HASH]/source_site_htaccess >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/original_files_[HASH]/wp/source_site_wpconfig >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/dup-archive__[HASH].txt >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/dup-scan__[HASH].json >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/dup-scanned-files__[HASH].txt >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Success: dup-installer/dup-scanned-dirs__[HASH].txt >>> /home/users/2/boo.jp-ring-inc/web/ring
[Aug 9 04:57:47] Skipping manual extract file: dup-installer/dup-manual-extract__[HASH]
[Aug 9 04:57:47] Successfully closed archive file
[Aug 9 04:57:47] Successfully extracted with ZipArchive
[Aug 9 04:57:47] SAPI: litespeed
[Aug 9 04:57:47] creating /home/users/2/boo.jp-ring-inc/web/ring/dup-installer/.user.ini with the content:
[Aug 9 04:57:47] max_execution_time = 3600
max_input_time = -1
ignore_user_abort = On
post_max_size = 4096M
upload_max_filesize = 4096M
memory_limit = 4294967296
default_socket_timeout = 3600
pcre.backtrack_limit = 99999999999
[Aug 9 04:57:47] [PHP ERR][ISSUE] MSG:Creation of dynamic property DUPX_Bootstrap::$archive is deprecated [CODE:8192|FILE:/home/users/2/boo.jp-ring-inc/web/ring/installer.php|LINE:529]
[Aug 9 04:57:47] [PHP ERR][ISSUE] MSG:Creation of dynamic property DUPX_Bootstrap::$bootloader is deprecated [CODE:8192|FILE:/home/users/2/boo.jp-ring-inc/web/ring/installer.php|LINE:530]
[Aug 9 04:57:47] Set permissions of dup-installer<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/addons<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/assets<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/classes<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/ctrls<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/favicon<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/libs<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/original_files_[HASH]<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/src<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/templates<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/vendor<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/.user.ini<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/dup-archive__[HASH].txt<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/dup-database__[HASH].sql<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/dup-scan__[HASH].json<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/dup-scanned-dirs__[HASH].txt<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/dup-scanned-files__[HASH].txt<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/index.php<br/>
[Aug 9 04:57:47] Set permissions of dup-installer/main.installer.php<br/>
[Aug 9 04:57:47] DONE: No detected errors so redirecting to the main installer. Main Installer URI = https://ring-inc.boo.jp/ring/dup-installer/main.installer.php
[Aug 9 04:57:47] [PHP ERR][ISSUE] MSG:Creation of dynamic property DUPX_Bootstrap::$extractionTmpFolder is deprecated [CODE:8192|FILE:/home/users/2/boo.jp-ring-inc/web/ring/installer.php|LINE:99]
